instance_id,source_file,source_path,seed,mode,gen,indiv,ATT,TTT,TimeLossSum,Arrivals,Teleports,k_closed,run_dir
D_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,7,init,14,22,725.428,1450856.0,1087088.2799999986,2000,,9,D:\PSPS\runs_D_k9_2od_x1.0\init_seed7\g014_i022
D_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,7,mutation,15,20,725.9875,1451975.0,1095860.0599999994,2000,,9,D:\PSPS\runs_D_k9_2od_x1.0\mutation_seed7\g015_i020
D_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,7,none,13,10,729.727,1459454.0,1095772.8599999985,2000,,9,D:\PSPS\runs_D_k9_2od_x1.0\none_seed7\g013_i010
D_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,8,both,12,6,722.654,1445308.0,1084494.4799999977,2000,,9,D:\PSPS\runs_D_k9_2od_x1.0\both_seed8\g012_i006
D_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,8,init,9,23,726.179,1452358.0,1095725.08,2000,,9,D:\PSPS\runs_D_k9_2od_x1.0\init_seed8\g009_i023
D_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,8,mutation,8,18,727.8155,1455631.0,1095046.35,2000,,9,D:\PSPS\runs_D_k9_2od_x1.0\mutation_seed8\g008_i018
D_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,8,none,11,14,727.609,1455218.0,1096717.7199999995,2000,,9,D:\PSPS\runs_D_k9_2od_x1.0\none_seed8\g011_i014
D_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,9,both,2,9,727.3145,1454629.0,1097536.950000001,2000,,9,D:\PSPS\runs_D_k9_2od_x1.0\both_seed9\g002_i009
D_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,9,init,1,16,728.1235,1456247.0,1096808.0299999996,2000,,6,D:\PSPS\runs_D_k9_2od_x1.0\init_seed9\g001_i016
D_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,9,mutation,9,19,723.754,1447508.0,1090685.820000001,2000,,9,D:\PSPS\runs_D_k9_2od_x1.0\mutation_seed9\g009_i019
D_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,9,none,8,2,726.042,1452084.0,1094537.08,2000,,9,D:\PSPS\runs_D_k9_2od_x1.0\none_seed9\g008_i002
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,0,both,13,2,729.705,1751292.0,1323081.7099999986,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\both_seed0\g013_i002
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,0,init,15,10,734.0291666666667,1761670.0,1333319.210000002,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\init_seed0\g015_i010
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,0,mutation,2,7,730.7604166666666,1753825.0,1326542.8699999985,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\mutation_seed0\g002_i007
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,0,none,11,18,731.9441666666667,1756666.0,1329986.0099999993,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\none_seed0\g011_i018
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,1,both,15,8,732.0695833333333,1756967.0,1329568.0199999954,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\both_seed1\g015_i008
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,1,init,11,20,734.5316666666666,1762876.0,1331886.3200000017,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\init_seed1\g011_i020
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,1,mutation,5,23,733.9975,1761594.0,1330429.8299999968,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\mutation_seed1\g005_i023
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,1,none,3,15,731.04375,1754505.0,1324820.3700000013,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\none_seed1\g003_i015
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,2,both,8,21,731.5441666666667,1755706.0,1326444.2299999988,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\both_seed2\g008_i021
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,2,init,14,5,730.4533333333334,1753088.0,1324696.939999997,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\init_seed2\g014_i005
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,2,mutation,14,23,733.4679166666666,1760323.0,1330111.0099999998,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\mutation_seed2\g014_i023
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,2,none,14,18,732.47625,1757943.0,1329289.7599999986,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\none_seed2\g014_i018
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,3,both,15,9,735.08625,1764207.0,1331185.4099999976,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\both_seed3\g015_i009
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,3,init,13,20,733.7645833333333,1761035.0,1329677.6100000013,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\init_seed3\g013_i020
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,3,mutation,12,14,732.4029166666667,1757767.0,1325289.290000003,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\mutation_seed3\g012_i014
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,3,none,13,11,736.29375,1767105.0,1336263.3199999975,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\none_seed3\g013_i011
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,4,both,14,8,732.8408333333333,1758818.0,1329558.3899999992,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\both_seed4\g014_i008
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,4,init,3,2,731.9195833333333,1756607.0,1328899.5100000002,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\init_seed4\g003_i002
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,4,mutation,9,21,726.775,1744260.0,1313496.6299999985,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\mutation_seed4\g009_i021
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,4,none,5,23,729.1941666666667,1750066.0,1325739.4299999997,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\none_seed4\g005_i023
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,5,both,8,13,729.705,1751292.0,1323081.7099999986,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\both_seed5\g008_i013
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,5,init,12,5,732.4029166666667,1757767.0,1329247.5100000033,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\init_seed5\g012_i005
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,5,mutation,3,10,732.6295833333334,1758311.0,1327651.2800000014,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\mutation_seed5\g003_i010
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,5,none,12,1,732.8695833333334,1758887.0,1328632.6999999995,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\none_seed5\g012_i001
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,6,both,14,23,733.5966666666667,1760632.0,1331230.26,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\both_seed6\g014_i023
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,6,init,7,1,730.7604166666666,1753825.0,1326542.8699999985,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\init_seed6\g007_i001
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,6,mutation,5,21,733.3775,1760106.0,1325870.010000004,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\mutation_seed6\g005_i021
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,6,none,10,7,737.3670833333333,1769681.0,1334985.9399999997,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\none_seed6\g010_i007
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,7,both,15,12,730.7295833333334,1753751.0,1319286.9599999976,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\both_seed7\g015_i012
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,7,init,14,13,734.755,1763412.0,1334112.2500000002,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\init_seed7\g014_i013
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,7,mutation,3,19,733.5575,1760538.0,1331166.1999999995,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\mutation_seed7\g003_i019
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,7,none,15,14,734.2745833333333,1762259.0,1325795.639999999,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\none_seed7\g015_i014
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,8,both,9,6,733.84625,1761231.0,1332561.000000003,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\both_seed8\g009_i006
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,8,init,8,6,730.4804166666667,1753153.0,1322472.009999999,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\init_seed8\g008_i006
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,8,mutation,8,14,729.705,1751292.0,1323081.7099999986,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\mutation_seed8\g008_i014
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,8,none,11,19,730.6595833333333,1753583.0,1324793.5000000035,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\none_seed8\g011_i019
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,9,both,11,21,733.9666666666667,1761520.0,1325681.9499999993,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\both_seed9\g011_i021
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,9,init,4,9,734.8370833333333,1763609.0,1330227.8899999997,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\init_seed9\g004_i009
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,9,mutation,14,23,732.485,1757964.0,1329124.5899999992,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\mutation_seed9\g014_i023
D_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_D_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,9,none,13,4,733.0558333333333,1759334.0,1328575.7299999988,2400,,9,D:\PSPS\runs_D_k9_2od_x1.2\none_seed9\g013_i004
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,0,both,9,1,488.081875,780931.0,527049.9899999993,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\both_seed0\g009_i001
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,0,init,13,21,494.914375,791863.0,534131.0999999995,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\init_seed0\g013_i021
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,0,mutation,9,7,493.161875,789059.0,532609.63,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\mutation_seed0\g009_i007
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,0,none,7,1,495.075,792120.0,536678.4700000001,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\none_seed0\g007_i001
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,1,both,14,13,486.42875,778286.0,524862.5899999999,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\both_seed1\g014_i013
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,1,init,9,8,490.175,784280.0,528346.4299999999,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\init_seed1\g009_i008
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,1,mutation,13,16,492.736875,788379.0,532741.3200000013,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\mutation_seed1\g013_i016
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,1,none,3,19,489.09375,782550.0,526185.53,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\none_seed1\g003_i019
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,2,both,14,20,494.205625,790729.0,533628.4299999996,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\both_seed2\g014_i020
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,2,init,14,2,495.50875,792814.0,535384.8,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\init_seed2\g014_i002
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,2,mutation,13,5,486.82875,778926.0,523102.7700000002,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\mutation_seed2\g013_i005
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,2,none,6,14,494.79,791664.0,535527.3300000001,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\none_seed2\g006_i014
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,3,both,6,13,495.87375,793398.0,537424.7699999992,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\both_seed3\g006_i013
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,3,init,12,10,491.9075,787052.0,532182.6599999993,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\init_seed3\g012_i010
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,3,mutation,4,3,495.36625,792586.0,533950.8699999999,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\mutation_seed3\g004_i003
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,3,none,14,10,488.831875,782131.0,525457.0400000003,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\none_seed3\g014_i010
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,4,both,4,1,494.513125,791221.0,535882.3199999996,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\both_seed4\g004_i001
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,4,init,7,7,496.0175,793628.0,539778.8199999996,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\init_seed4\g007_i007
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,4,mutation,10,23,489.71,783536.0,528628.3299999995,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\mutation_seed4\g010_i023
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,4,none,10,21,490.721875,785155.0,528735.6600000003,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\none_seed4\g010_i021
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,5,both,4,6,497.685,796296.0,539120.3000000006,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\both_seed5\g004_i006
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,5,init,8,21,486.525625,778441.0,524566.0999999996,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\init_seed5\g008_i021
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,5,mutation,15,13,496.431875,794291.0,540720.0799999996,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\mutation_seed5\g015_i013
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,5,none,7,22,492.540625,788065.0,528914.4200000002,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\none_seed5\g007_i022
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,6,both,8,9,499.88,799808.0,542774.3100000011,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\both_seed6\g008_i009
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,6,init,6,14,492.03625,787258.0,534353.7099999993,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\init_seed6\g006_i014
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,6,mutation,10,14,487.288125,779661.0,526805.0400000004,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\mutation_seed6\g010_i014
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,6,none,7,4,491.664375,786663.0,527964.9500000001,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\none_seed6\g007_i004
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,7,both,10,10,487.288125,779661.0,526805.0400000004,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\both_seed7\g010_i010
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,7,init,8,19,495.71875,793150.0,534545.5800000003,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\init_seed7\g008_i019
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,7,mutation,7,3,488.703125,781925.0,526249.5700000002,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\mutation_seed7\g007_i003
D_k9_3od_x0.8,seed_best_preview.csv,D:\PSPS\runs_D_k9_3od_x0.8\analysis\tables\seed_best_preview.csv,7,none,9,20,503.1775,805084.0,546563.5399999999,1600,,9,D:\PSPS\runs_D_k9_3od_x0.8\none_seed7\g009_i020
