instance_id,mode,seed,sol_id,att_default,sumo_seed,att
A_k4_2od_x1.2,both,5,S0019,310.64166666666665,201,380.63916666666665
A_k4_2od_x1.2,both,5,S0019,310.64166666666665,202,372.575
A_k4_2od_x1.2,both,5,S0019,310.64166666666665,203,321.67833333333334
A_k4_2od_x1.2,both,5,S0019,310.64166666666665,204,354.1225
A_k4_2od_x1.2,both,5,S0019,310.64166666666665,205,336.24833333333333
A_k4_2od_x1.2,both,6,S0009,308.5541666666667,201,378.1066666666667
A_k4_2od_x1.2,both,6,S0009,308.5541666666667,202,331.255
A_k4_2od_x1.2,both,6,S0009,308.5541666666667,203,376.8475
A_k4_2od_x1.2,both,6,S0009,308.5541666666667,204,341.8066666666667
A_k4_2od_x1.2,both,6,S0009,308.5541666666667,205,319.50416666666666
A_k4_2od_x1.2,both,7,S0003,306.9825,201,354.1191666666667
A_k4_2od_x1.2,both,7,S0003,306.9825,202,355.26916666666665
A_k4_2od_x1.2,both,7,S0003,306.9825,203,322.56333333333333
A_k4_2od_x1.2,both,7,S0003,306.9825,204,331.4816666666667
A_k4_2od_x1.2,both,7,S0003,306.9825,205,361.22833333333335
A_k4_2od_x1.2,both,8,S0025,306.30083333333334,201,371.6116666666667
A_k4_2od_x1.2,both,8,S0025,306.30083333333334,202,385.8225
A_k4_2od_x1.2,both,8,S0025,306.30083333333334,203,327.44916666666666
A_k4_2od_x1.2,both,8,S0025,306.30083333333334,204,330.9716666666667
A_k4_2od_x1.2,both,8,S0025,306.30083333333334,205,345.5733333333333
A_k4_2od_x1.2,both,9,S0007,309.45416666666665,201,371.57416666666666
A_k4_2od_x1.2,both,9,S0007,309.45416666666665,202,337.56166666666667
A_k4_2od_x1.2,both,9,S0007,309.45416666666665,203,328.9558333333333
A_k4_2od_x1.2,both,9,S0007,309.45416666666665,204,343.1075
A_k4_2od_x1.2,both,9,S0007,309.45416666666665,205,367.12666666666667
A_k4_2od_x1.2,init,0,S0003,306.9825,201,354.1191666666667
A_k4_2od_x1.2,init,0,S0003,306.9825,202,355.26916666666665
A_k4_2od_x1.2,init,0,S0003,306.9825,203,322.56333333333333
A_k4_2od_x1.2,init,0,S0003,306.9825,204,331.4816666666667
A_k4_2od_x1.2,init,0,S0003,306.9825,205,361.22833333333335
A_k4_2od_x1.2,init,1,S0009,308.5541666666667,201,378.1066666666667
A_k4_2od_x1.2,init,1,S0009,308.5541666666667,202,331.255
A_k4_2od_x1.2,init,1,S0009,308.5541666666667,203,376.8475
A_k4_2od_x1.2,init,1,S0009,308.5541666666667,204,341.8066666666667
A_k4_2od_x1.2,init,1,S0009,308.5541666666667,205,319.50416666666666
A_k4_2od_x1.2,init,2,S0020,302.935,201,335.11833333333334
A_k4_2od_x1.2,init,2,S0020,302.935,202,340.0283333333333
A_k4_2od_x1.2,init,2,S0020,302.935,203,310.63166666666666
A_k4_2od_x1.2,init,2,S0020,302.935,204,333.13666666666666
A_k4_2od_x1.2,init,2,S0020,302.935,205,328.7708333333333
A_k4_2od_x1.2,init,3,S0015,319.68,201,363.8983333333333
A_k4_2od_x1.2,init,3,S0015,319.68,202,336.8183333333333
A_k4_2od_x1.2,init,3,S0015,319.68,203,329.48833333333334
A_k4_2od_x1.2,init,3,S0015,319.68,204,339.42833333333334
A_k4_2od_x1.2,init,3,S0015,319.68,205,353.1791666666667
A_k4_2od_x1.2,init,4,S0001,326.00083333333333,201,369.9658333333333
A_k4_2od_x1.2,init,4,S0001,326.00083333333333,202,324.74333333333334
A_k4_2od_x1.2,init,4,S0001,326.00083333333333,203,362.2133333333333
A_k4_2od_x1.2,init,4,S0001,326.00083333333333,204,339.25666666666666
A_k4_2od_x1.2,init,4,S0001,326.00083333333333,205,361.7583333333333
A_k4_2od_x1.2,init,5,S0027,330.4316666666667,201,349.4125
A_k4_2od_x1.2,init,5,S0027,330.4316666666667,202,343.8525
A_k4_2od_x1.2,init,5,S0027,330.4316666666667,203,313.9266666666667
A_k4_2od_x1.2,init,5,S0027,330.4316666666667,204,349.1975
A_k4_2od_x1.2,init,5,S0027,330.4316666666667,205,342.0441666666667
A_k4_2od_x1.2,init,6,S0019,310.64166666666665,201,380.63916666666665
A_k4_2od_x1.2,init,6,S0019,310.64166666666665,202,372.575
A_k4_2od_x1.2,init,6,S0019,310.64166666666665,203,321.67833333333334
A_k4_2od_x1.2,init,6,S0019,310.64166666666665,204,354.1225
A_k4_2od_x1.2,init,6,S0019,310.64166666666665,205,336.24833333333333
A_k4_2od_x1.2,init,7,S0006,315.93416666666667,201,387.74583333333334
A_k4_2od_x1.2,init,7,S0006,315.93416666666667,202,371.2416666666667
A_k4_2od_x1.2,init,7,S0006,315.93416666666667,203,348.8958333333333
A_k4_2od_x1.2,init,7,S0006,315.93416666666667,204,351.37916666666666
A_k4_2od_x1.2,init,7,S0006,315.93416666666667,205,325.4675
A_k4_2od_x1.2,init,8,S0009,308.5541666666667,201,378.1066666666667
A_k4_2od_x1.2,init,8,S0009,308.5541666666667,202,331.255
A_k4_2od_x1.2,init,8,S0009,308.5541666666667,203,376.8475
A_k4_2od_x1.2,init,8,S0009,308.5541666666667,204,341.8066666666667
A_k4_2od_x1.2,init,8,S0009,308.5541666666667,205,319.50416666666666
A_k4_2od_x1.2,init,9,S0014,316.0183333333333,201,366.08166666666665
A_k4_2od_x1.2,init,9,S0014,316.0183333333333,202,388.1191666666667
A_k4_2od_x1.2,init,9,S0014,316.0183333333333,203,336.7225
A_k4_2od_x1.2,init,9,S0014,316.0183333333333,204,339.9266666666667
A_k4_2od_x1.2,init,9,S0014,316.0183333333333,205,364.61
A_k4_2od_x1.2,mutation,0,S0018,310.93,201,354.9716666666667
A_k4_2od_x1.2,mutation,0,S0018,310.93,202,321.8616666666667
A_k4_2od_x1.2,mutation,0,S0018,310.93,203,336.9066666666667
A_k4_2od_x1.2,mutation,0,S0018,310.93,204,331.48
A_k4_2od_x1.2,mutation,0,S0018,310.93,205,331.35833333333335
A_k4_2od_x1.2,mutation,1,S0023,317.6625,201,340.7991666666667
A_k4_2od_x1.2,mutation,1,S0023,317.6625,202,398.13416666666666
A_k4_2od_x1.2,mutation,1,S0023,317.6625,203,345.5575
A_k4_2od_x1.2,mutation,1,S0023,317.6625,204,351.85333333333335
A_k4_2od_x1.2,mutation,1,S0023,317.6625,205,356.31583333333333
A_k4_2od_x1.2,mutation,2,S0017,317.94083333333333,201,345.68
A_k4_2od_x1.2,mutation,2,S0017,317.94083333333333,202,368.0133333333333
A_k4_2od_x1.2,mutation,2,S0017,317.94083333333333,203,348.79833333333335
A_k4_2od_x1.2,mutation,2,S0017,317.94083333333333,204,333.38416666666666
A_k4_2od_x1.2,mutation,2,S0017,317.94083333333333,205,348.9375
A_k4_2od_x1.2,mutation,3,S0026,311.2916666666667,201,377.07416666666666
A_k4_2od_x1.2,mutation,3,S0026,311.2916666666667,202,385.73583333333335
A_k4_2od_x1.2,mutation,3,S0026,311.2916666666667,203,351.9791666666667
A_k4_2od_x1.2,mutation,3,S0026,311.2916666666667,204,322.54333333333335
A_k4_2od_x1.2,mutation,3,S0026,311.2916666666667,205,366.88666666666666
A_k4_2od_x1.2,mutation,4,S0004,311.06,201,322.785
A_k4_2od_x1.2,mutation,4,S0004,311.06,202,370.3183333333333
A_k4_2od_x1.2,mutation,4,S0004,311.06,203,332.9533333333333
A_k4_2od_x1.2,mutation,4,S0004,311.06,204,340.4275
A_k4_2od_x1.2,mutation,4,S0004,311.06,205,334.23
A_k4_2od_x1.2,mutation,5,S0000,319.95666666666665,201,379.545
A_k4_2od_x1.2,mutation,5,S0000,319.95666666666665,202,343.3925
A_k4_2od_x1.2,mutation,5,S0000,319.95666666666665,203,357.36083333333335
A_k4_2od_x1.2,mutation,5,S0000,319.95666666666665,204,316.5775
A_k4_2od_x1.2,mutation,5,S0000,319.95666666666665,205,330.48
A_k4_2od_x1.2,mutation,6,S0021,315.2816666666667,201,349.985
A_k4_2od_x1.2,mutation,6,S0021,315.2816666666667,202,338.50333333333333
A_k4_2od_x1.2,mutation,6,S0021,315.2816666666667,203,318.02666666666664
A_k4_2od_x1.2,mutation,6,S0021,315.2816666666667,204,357.415
A_k4_2od_x1.2,mutation,6,S0021,315.2816666666667,205,353.56916666666666
A_k4_2od_x1.2,mutation,7,S0004,311.06,201,322.785
A_k4_2od_x1.2,mutation,7,S0004,311.06,202,370.3183333333333
A_k4_2od_x1.2,mutation,7,S0004,311.06,203,332.9533333333333
A_k4_2od_x1.2,mutation,7,S0004,311.06,204,340.4275
A_k4_2od_x1.2,mutation,7,S0004,311.06,205,334.23
A_k4_2od_x1.2,mutation,8,S0011,320.62833333333333,201,379.705
A_k4_2od_x1.2,mutation,8,S0011,320.62833333333333,202,350.73333333333335
A_k4_2od_x1.2,mutation,8,S0011,320.62833333333333,203,355.31416666666667
A_k4_2od_x1.2,mutation,8,S0011,320.62833333333333,204,337.475
A_k4_2od_x1.2,mutation,8,S0011,320.62833333333333,205,370.16
A_k4_2od_x1.2,mutation,9,S0012,306.87583333333333,201,350.1575
A_k4_2od_x1.2,mutation,9,S0012,306.87583333333333,202,355.31916666666666
A_k4_2od_x1.2,mutation,9,S0012,306.87583333333333,203,358.3016666666667
A_k4_2od_x1.2,mutation,9,S0012,306.87583333333333,204,373.7866666666667
A_k4_2od_x1.2,mutation,9,S0012,306.87583333333333,205,320.99833333333333
A_k4_2od_x1.2,none,0,S0020,302.935,201,335.11833333333334
A_k4_2od_x1.2,none,0,S0020,302.935,202,340.0283333333333
A_k4_2od_x1.2,none,0,S0020,302.935,203,310.63166666666666
A_k4_2od_x1.2,none,0,S0020,302.935,204,333.13666666666666
A_k4_2od_x1.2,none,0,S0020,302.935,205,328.7708333333333
A_k4_2od_x1.2,none,1,S0016,324.48,201,350.7808333333333
A_k4_2od_x1.2,none,1,S0016,324.48,202,374.57
A_k4_2od_x1.2,none,1,S0016,324.48,203,340.44916666666666
A_k4_2od_x1.2,none,1,S0016,324.48,204,382.94083333333333
A_k4_2od_x1.2,none,1,S0016,324.48,205,386.0
A_k4_2od_x1.2,none,2,S0022,321.855,201,378.58416666666665
A_k4_2od_x1.2,none,2,S0022,321.855,202,375.54083333333335
A_k4_2od_x1.2,none,2,S0022,321.855,203,348.11
A_k4_2od_x1.2,none,2,S0022,321.855,204,344.35
A_k4_2od_x1.2,none,2,S0022,321.855,205,382.78583333333336
A_k4_2od_x1.2,none,3,S0002,320.2183333333333,201,338.94083333333333
A_k4_2od_x1.2,none,3,S0002,320.2183333333333,202,353.2033333333333
A_k4_2od_x1.2,none,3,S0002,320.2183333333333,203,318.9825
A_k4_2od_x1.2,none,3,S0002,320.2183333333333,204,346.2966666666667
A_k4_2od_x1.2,none,3,S0002,320.2183333333333,205,347.0225
A_k4_2od_x1.2,none,4,S0025,306.30083333333334,201,371.6116666666667
A_k4_2od_x1.2,none,4,S0025,306.30083333333334,202,385.8225
A_k4_2od_x1.2,none,4,S0025,306.30083333333334,203,327.44916666666666
A_k4_2od_x1.2,none,4,S0025,306.30083333333334,204,330.9716666666667
A_k4_2od_x1.2,none,4,S0025,306.30083333333334,205,345.5733333333333
A_k4_2od_x1.2,none,5,S0005,315.9033333333333,201,365.87166666666667
A_k4_2od_x1.2,none,5,S0005,315.9033333333333,202,359.66
A_k4_2od_x1.2,none,5,S0005,315.9033333333333,203,362.4575
A_k4_2od_x1.2,none,5,S0005,315.9033333333333,204,348.8525
A_k4_2od_x1.2,none,5,S0005,315.9033333333333,205,357.49833333333333
A_k4_2od_x1.2,none,6,S0010,310.7216666666667,201,328.97833333333335
A_k4_2od_x1.2,none,6,S0010,310.7216666666667,202,358.87166666666667
A_k4_2od_x1.2,none,6,S0010,310.7216666666667,203,366.7775
A_k4_2od_x1.2,none,6,S0010,310.7216666666667,204,360.75416666666666
A_k4_2od_x1.2,none,6,S0010,310.7216666666667,205,373.4675
A_k4_2od_x1.2,none,7,S0018,310.93,201,354.9716666666667
A_k4_2od_x1.2,none,7,S0018,310.93,202,321.8616666666667
A_k4_2od_x1.2,none,7,S0018,310.93,203,336.9066666666667
A_k4_2od_x1.2,none,7,S0018,310.93,204,331.48
A_k4_2od_x1.2,none,7,S0018,310.93,205,331.35833333333335
A_k4_2od_x1.2,none,8,S0013,324.9716666666667,201,333.98
A_k4_2od_x1.2,none,8,S0013,324.9716666666667,202,396.0925
A_k4_2od_x1.2,none,8,S0013,324.9716666666667,203,367.9716666666667
A_k4_2od_x1.2,none,8,S0013,324.9716666666667,204,336.86333333333334
A_k4_2od_x1.2,none,8,S0013,324.9716666666667,205,384.48083333333335
A_k4_2od_x1.2,none,9,S0008,314.7583333333333,201,321.85583333333335
A_k4_2od_x1.2,none,9,S0008,314.7583333333333,202,324.0183333333333
A_k4_2od_x1.2,none,9,S0008,314.7583333333333,203,328.655
A_k4_2od_x1.2,none,9,S0008,314.7583333333333,204,317.115
A_k4_2od_x1.2,none,9,S0008,314.7583333333333,205,341.475
B_k9_1od_x0.8,both,0,S0018,622.599375,201,651.974375
B_k9_1od_x0.8,both,0,S0018,622.599375,202,638.276875
B_k9_1od_x0.8,both,0,S0018,622.599375,203,657.571875
B_k9_1od_x0.8,both,0,S0018,622.599375,204,661.71875
B_k9_1od_x0.8,both,0,S0018,622.599375,205,648.645625
B_k9_1od_x0.8,both,1,S0009,616.47,201,640.855625
B_k9_1od_x0.8,both,1,S0009,616.47,202,659.89875
B_k9_1od_x0.8,both,1,S0009,616.47,203,640.146875
B_k9_1od_x0.8,both,1,S0009,616.47,204,615.71125
B_k9_1od_x0.8,both,1,S0009,616.47,205,614.3375
B_k9_1od_x0.8,both,2,S0025,616.11875,201,643.11875
B_k9_1od_x0.8,both,2,S0025,616.11875,202,631.9825
B_k9_1od_x0.8,both,2,S0025,616.11875,203,659.33375
B_k9_1od_x0.8,both,2,S0025,616.11875,204,642.919375
B_k9_1od_x0.8,both,2,S0025,616.11875,205,627.74
B_k9_1od_x0.8,both,3,S0033,606.37125,201,630.284375
B_k9_1od_x0.8,both,3,S0033,606.37125,202,631.545
B_k9_1od_x0.8,both,3,S0033,606.37125,203,649.58875
B_k9_1od_x0.8,both,3,S0033,606.37125,204,655.225625
B_k9_1od_x0.8,both,3,S0033,606.37125,205,633.73875
B_k9_1od_x0.8,both,4,S0017,606.2625,201,608.985625
B_k9_1od_x0.8,both,4,S0017,606.2625,202,657.79
B_k9_1od_x0.8,both,4,S0017,606.2625,203,628.71625
B_k9_1od_x0.8,both,4,S0017,606.2625,204,637.728125
B_k9_1od_x0.8,both,4,S0017,606.2625,205,648.865
B_k9_1od_x0.8,both,5,S0006,610.500625,201,645.28625
B_k9_1od_x0.8,both,5,S0006,610.500625,202,624.06125
B_k9_1od_x0.8,both,5,S0006,610.500625,203,627.275625
B_k9_1od_x0.8,both,5,S0006,610.500625,204,617.576875
B_k9_1od_x0.8,both,5,S0006,610.500625,205,628.87625
B_k9_1od_x0.8,both,6,S0027,617.798125,201,658.68875
B_k9_1od_x0.8,both,6,S0027,617.798125,202,658.86
B_k9_1od_x0.8,both,6,S0027,617.798125,203,639.0975
B_k9_1od_x0.8,both,6,S0027,617.798125,204,647.854375
B_k9_1od_x0.8,both,6,S0027,617.798125,205,657.89625
B_k9_1od_x0.8,both,7,S0016,609.55625,201,636.123125
B_k9_1od_x0.8,both,7,S0016,609.55625,202,660.2725
B_k9_1od_x0.8,both,7,S0016,609.55625,203,628.100625
B_k9_1od_x0.8,both,7,S0016,609.55625,204,627.133125
B_k9_1od_x0.8,both,7,S0016,609.55625,205,616.285625
B_k9_1od_x0.8,both,8,S0012,608.071875,201,609.919375
B_k9_1od_x0.8,both,8,S0012,608.071875,202,647.42375
B_k9_1od_x0.8,both,8,S0012,608.071875,203,633.644375
B_k9_1od_x0.8,both,8,S0012,608.071875,204,605.31625
B_k9_1od_x0.8,both,8,S0012,608.071875,205,622.15625
B_k9_1od_x0.8,both,9,S0002,617.08125,201,641.526875
B_k9_1od_x0.8,both,9,S0002,617.08125,202,640.43375
B_k9_1od_x0.8,both,9,S0002,617.08125,203,632.02125
B_k9_1od_x0.8,both,9,S0002,617.08125,204,646.0075
B_k9_1od_x0.8,both,9,S0002,617.08125,205,634.761875
B_k9_1od_x0.8,init,0,S0019,613.269375,201,648.19125
B_k9_1od_x0.8,init,0,S0019,613.269375,202,655.203125
B_k9_1od_x0.8,init,0,S0019,613.269375,203,683.809375
B_k9_1od_x0.8,init,0,S0019,613.269375,204,653.18375
B_k9_1od_x0.8,init,0,S0019,613.269375,205,644.22125
B_k9_1od_x0.8,init,1,S0013,622.725,201,643.366875
B_k9_1od_x0.8,init,1,S0013,622.725,202,660.46375
B_k9_1od_x0.8,init,1,S0013,622.725,203,640.950625
B_k9_1od_x0.8,init,1,S0013,622.725,204,674.02625
B_k9_1od_x0.8,init,1,S0013,622.725,205,644.88875
B_k9_1od_x0.8,init,2,S0024,622.76875,201,639.939375
B_k9_1od_x0.8,init,2,S0024,622.76875,202,653.24875
B_k9_1od_x0.8,init,2,S0024,622.76875,203,632.131875
B_k9_1od_x0.8,init,2,S0024,622.76875,204,650.655625
B_k9_1od_x0.8,init,2,S0024,622.76875,205,637.526875
B_k9_1od_x0.8,init,3,S0031,619.514375,201,641.415625
B_k9_1od_x0.8,init,3,S0031,619.514375,202,649.5125
B_k9_1od_x0.8,init,3,S0031,619.514375,203,628.814375
B_k9_1od_x0.8,init,3,S0031,619.514375,204,637.280625
B_k9_1od_x0.8,init,3,S0031,619.514375,205,624.224375
B_k9_1od_x0.8,init,4,S0032,625.8,201,681.12125
B_k9_1od_x0.8,init,4,S0032,625.8,202,648.0775
B_k9_1od_x0.8,init,4,S0032,625.8,203,665.47625
B_k9_1od_x0.8,init,4,S0032,625.8,204,668.161875
B_k9_1od_x0.8,init,4,S0032,625.8,205,668.048125
B_k9_1od_x0.8,init,5,S0034,616.100625,201,631.03375
B_k9_1od_x0.8,init,5,S0034,616.100625,202,640.969375
B_k9_1od_x0.8,init,5,S0034,616.100625,203,642.35
B_k9_1od_x0.8,init,5,S0034,616.100625,204,637.864375
B_k9_1od_x0.8,init,5,S0034,616.100625,205,634.83625
B_k9_1od_x0.8,init,6,S0021,621.921875,201,653.8925
B_k9_1od_x0.8,init,6,S0021,621.921875,202,635.28375
B_k9_1od_x0.8,init,6,S0021,621.921875,203,641.28
B_k9_1od_x0.8,init,6,S0021,621.921875,204,652.604375
B_k9_1od_x0.8,init,6,S0021,621.921875,205,655.008125
B_k9_1od_x0.8,init,7,S0023,617.978125,201,654.303125
B_k9_1od_x0.8,init,7,S0023,617.978125,202,650.7175
B_k9_1od_x0.8,init,7,S0023,617.978125,203,660.22375
B_k9_1od_x0.8,init,7,S0023,617.978125,204,673.816875
B_k9_1od_x0.8,init,7,S0023,617.978125,205,649.5
B_k9_1od_x0.8,init,8,S0028,631.28375,201,641.18625
B_k9_1od_x0.8,init,8,S0028,631.28375,202,663.108125
B_k9_1od_x0.8,init,8,S0028,631.28375,203,658.921875
B_k9_1od_x0.8,init,8,S0028,631.28375,204,671.00375
B_k9_1od_x0.8,init,8,S0028,631.28375,205,653.665625
B_k9_1od_x0.8,init,9,S0020,616.225625,201,653.763125
B_k9_1od_x0.8,init,9,S0020,616.225625,202,646.76
B_k9_1od_x0.8,init,9,S0020,616.225625,203,649.30125
B_k9_1od_x0.8,init,9,S0020,616.225625,204,634.429375
B_k9_1od_x0.8,init,9,S0020,616.225625,205,649.935625
B_k9_1od_x0.8,mutation,0,S0029,615.284375,201,638.19
B_k9_1od_x0.8,mutation,0,S0029,615.284375,202,655.635
B_k9_1od_x0.8,mutation,0,S0029,615.284375,203,643.5375
B_k9_1od_x0.8,mutation,0,S0029,615.284375,204,666.355
B_k9_1od_x0.8,mutation,0,S0029,615.284375,205,653.719375
B_k9_1od_x0.8,mutation,1,S0022,608.071875,201,610.5775
B_k9_1od_x0.8,mutation,1,S0022,608.071875,202,652.12
B_k9_1od_x0.8,mutation,1,S0022,608.071875,203,631.96
B_k9_1od_x0.8,mutation,1,S0022,608.071875,204,605.31625
B_k9_1od_x0.8,mutation,1,S0022,608.071875,205,613.3425
B_k9_1od_x0.8,mutation,2,S0014,620.38125,201,645.4025
B_k9_1od_x0.8,mutation,2,S0014,620.38125,202,638.403125
B_k9_1od_x0.8,mutation,2,S0014,620.38125,203,653.900625
B_k9_1od_x0.8,mutation,2,S0014,620.38125,204,630.14375
B_k9_1od_x0.8,mutation,2,S0014,620.38125,205,645.388125
B_k9_1od_x0.8,mutation,3,S0001,615.4225,201,627.10125
B_k9_1od_x0.8,mutation,3,S0001,615.4225,202,636.864375
B_k9_1od_x0.8,mutation,3,S0001,615.4225,203,655.13375
B_k9_1od_x0.8,mutation,3,S0001,615.4225,204,647.143125
B_k9_1od_x0.8,mutation,3,S0001,615.4225,205,637.5275
B_k9_1od_x0.8,mutation,4,S0000,609.9025,201,638.2175
B_k9_1od_x0.8,mutation,4,S0000,609.9025,202,659.02375
B_k9_1od_x0.8,mutation,4,S0000,609.9025,203,632.743125
B_k9_1od_x0.8,mutation,4,S0000,609.9025,204,627.484375
B_k9_1od_x0.8,mutation,4,S0000,609.9025,205,630.4275
B_k9_1od_x0.8,mutation,5,S0010,608.504375,201,646.015
B_k9_1od_x0.8,mutation,5,S0010,608.504375,202,627.373125
B_k9_1od_x0.8,mutation,5,S0010,608.504375,203,644.22625
B_k9_1od_x0.8,mutation,5,S0010,608.504375,204,626.508125
B_k9_1od_x0.8,mutation,5,S0010,608.504375,205,648.005625
B_k9_1od_x0.8,mutation,6,S0039,617.778125,201,645.628125
B_k9_1od_x0.8,mutation,6,S0039,617.778125,202,663.761875
B_k9_1od_x0.8,mutation,6,S0039,617.778125,203,647.21625
B_k9_1od_x0.8,mutation,6,S0039,617.778125,204,631.815625
B_k9_1od_x0.8,mutation,6,S0039,617.778125,205,632.660625
B_k9_1od_x0.8,mutation,7,S0035,611.4425,201,648.9375
B_k9_1od_x0.8,mutation,7,S0035,611.4425,202,662.654375
B_k9_1od_x0.8,mutation,7,S0035,611.4425,203,638.823125
B_k9_1od_x0.8,mutation,7,S0035,611.4425,204,635.10625
B_k9_1od_x0.8,mutation,7,S0035,611.4425,205,627.954375
B_k9_1od_x0.8,mutation,8,S0015,610.499375,201,653.34375
B_k9_1od_x0.8,mutation,8,S0015,610.499375,202,629.423125
B_k9_1od_x0.8,mutation,8,S0015,610.499375,203,635.32125
B_k9_1od_x0.8,mutation,8,S0015,610.499375,204,648.001875
B_k9_1od_x0.8,mutation,8,S0015,610.499375,205,619.764375
B_k9_1od_x0.8,mutation,9,S0026,618.3075,201,639.245625
B_k9_1od_x0.8,mutation,9,S0026,618.3075,202,638.020625
B_k9_1od_x0.8,mutation,9,S0026,618.3075,203,653.714375
B_k9_1od_x0.8,mutation,9,S0026,618.3075,204,647.143125
B_k9_1od_x0.8,mutation,9,S0026,618.3075,205,652.903125
B_k9_1od_x0.8,none,0,S0011,616.395,201,635.480625
B_k9_1od_x0.8,none,0,S0011,616.395,202,633.42875
B_k9_1od_x0.8,none,0,S0011,616.395,203,651.129375
B_k9_1od_x0.8,none,0,S0011,616.395,204,683.4775
B_k9_1od_x0.8,none,0,S0011,616.395,205,648.826875
B_k9_1od_x0.8,none,1,S0008,617.978125,201,640.99875
B_k9_1od_x0.8,none,1,S0008,617.978125,202,645.848125
B_k9_1od_x0.8,none,1,S0008,617.978125,203,660.22625
B_k9_1od_x0.8,none,1,S0008,617.978125,204,689.98625
B_k9_1od_x0.8,none,1,S0008,617.978125,205,669.599375
B_k9_1od_x0.8,none,2,S0038,627.243125,201,658.96125
B_k9_1od_x0.8,none,2,S0038,627.243125,202,659.1675
B_k9_1od_x0.8,none,2,S0038,627.243125,203,648.80625
B_k9_1od_x0.8,none,2,S0038,627.243125,204,670.026875
B_k9_1od_x0.8,none,2,S0038,627.243125,205,669.7975
B_k9_1od_x0.8,none,3,S0003,616.51,201,638.990625
B_k9_1od_x0.8,none,3,S0003,616.51,202,639.186875
B_k9_1od_x0.8,none,3,S0003,616.51,203,653.234375
B_k9_1od_x0.8,none,3,S0003,616.51,204,653.424375
B_k9_1od_x0.8,none,3,S0003,616.51,205,646.430625
B_k9_1od_x0.8,none,4,S0007,618.878125,201,665.435625
B_k9_1od_x0.8,none,4,S0007,618.878125,202,646.1775
B_k9_1od_x0.8,none,4,S0007,618.878125,203,645.17375
B_k9_1od_x0.8,none,4,S0007,618.878125,204,659.3975
B_k9_1od_x0.8,none,4,S0007,618.878125,205,649.875625
B_k9_1od_x0.8,none,5,S0037,621.13,201,632.195625
B_k9_1od_x0.8,none,5,S0037,621.13,202,654.93375
B_k9_1od_x0.8,none,5,S0037,621.13,203,656.51625
B_k9_1od_x0.8,none,5,S0037,621.13,204,634.675
B_k9_1od_x0.8,none,5,S0037,621.13,205,640.700625
B_k9_1od_x0.8,none,6,S0030,623.325625,201,647.715625
B_k9_1od_x0.8,none,6,S0030,623.325625,202,637.88125
B_k9_1od_x0.8,none,6,S0030,623.325625,203,663.1775
B_k9_1od_x0.8,none,6,S0030,623.325625,204,655.619375
B_k9_1od_x0.8,none,6,S0030,623.325625,205,648.50125
B_k9_1od_x0.8,none,7,S0036,619.309375,201,647.988125
B_k9_1od_x0.8,none,7,S0036,619.309375,202,666.931875
B_k9_1od_x0.8,none,7,S0036,619.309375,203,645.37625
B_k9_1od_x0.8,none,7,S0036,619.309375,204,630.410625
B_k9_1od_x0.8,none,7,S0036,619.309375,205,646.148125
B_k9_1od_x0.8,none,8,S0004,617.978125,201,664.36375
B_k9_1od_x0.8,none,8,S0004,617.978125,202,648.655
B_k9_1od_x0.8,none,8,S0004,617.978125,203,666.3625
B_k9_1od_x0.8,none,8,S0004,617.978125,204,673.816875
B_k9_1od_x0.8,none,8,S0004,617.978125,205,649.5
B_k9_1od_x0.8,none,9,S0005,616.751875,201,633.61
B_k9_1od_x0.8,none,9,S0005,616.751875,202,647.936875
B_k9_1od_x0.8,none,9,S0005,616.751875,203,658.455625
B_k9_1od_x0.8,none,9,S0005,616.751875,204,643.79
B_k9_1od_x0.8,none,9,S0005,616.751875,205,638.3125
B_k9_1od_x1.0,both,0,S0002,615.412,201,644.4175
B_k9_1od_x1.0,both,0,S0002,615.412,202,660.984
B_k9_1od_x1.0,both,0,S0002,615.412,203,643.093
B_k9_1od_x1.0,both,0,S0002,615.412,204,650.2575
B_k9_1od_x1.0,both,0,S0002,615.412,205,631.4055
B_k9_1od_x1.0,both,1,S0020,616.1705,201,645.405
B_k9_1od_x1.0,both,1,S0020,616.1705,202,646.995
B_k9_1od_x1.0,both,1,S0020,616.1705,203,622.519
B_k9_1od_x1.0,both,1,S0020,616.1705,204,639.274
B_k9_1od_x1.0,both,1,S0020,616.1705,205,628.6275
B_k9_1od_x1.0,both,2,S0025,627.0225,201,667.227
B_k9_1od_x1.0,both,2,S0025,627.0225,202,660.6335
B_k9_1od_x1.0,both,2,S0025,627.0225,203,635.346
B_k9_1od_x1.0,both,2,S0025,627.0225,204,645.2695
B_k9_1od_x1.0,both,2,S0025,627.0225,205,639.793
B_k9_1od_x1.0,both,3,S0016,623.8155,201,651.801
B_k9_1od_x1.0,both,3,S0016,623.8155,202,650.6235
B_k9_1od_x1.0,both,3,S0016,623.8155,203,658.9225
B_k9_1od_x1.0,both,3,S0016,623.8155,204,648.413
B_k9_1od_x1.0,both,3,S0016,623.8155,205,663.6065
B_k9_1od_x1.0,both,4,S0001,616.625,201,639.778
B_k9_1od_x1.0,both,4,S0001,616.625,202,646.4955
B_k9_1od_x1.0,both,4,S0001,616.625,203,640.4585
B_k9_1od_x1.0,both,4,S0001,616.625,204,645.2505
B_k9_1od_x1.0,both,4,S0001,616.625,205,640.5545
